1.875144804861366143e-01,3.982996080420311141e-02,-2.258869325849631182e-01
3.982996080420311141e-02,1.264792178817848445e-01,-5.433379252440175694e-02
-2.258869325849631737e-01,-5.433379252440175694e-02,4.250409540300373878e-01
