4.050962649755004419e-01,1.733501420985846808e-01,-2.065906546227052054e-01
1.733501420985846808e-01,7.463520385803101842e-01,-2.295928802244011357e-01
-2.065906546227052054e-01,-2.295928802244011357e-01,8.273188773045683231e-01
