2.657691986525201888e-01,1.017000297932597885e-01,-2.794185354148436828e-01
1.017000297932597885e-01,2.715447388938080353e-01,-1.405433361155546956e-01
-2.794185354148436828e-01,-1.405433361155546956e-01,6.065307903555838820e-01
