5.543085714160496114e-01,2.121133619452141017e-01,-5.827766723090811452e-01
2.121133619452141017e-01,5.663544799582576061e-01,-2.931279330307755004e-01
-5.827766723090811452e-01,-2.931279330307755004e-01,1.265027014516541204e+00
